"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Northern Mariana Islands","MNP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27513.4416132841","27826.0396699159","27305.9737839612","24129.4584124442","22737.1955246557","21475.2798289881","19305.7060415769","16038.4522048175","16329.5327513148","15111.9623839154","15152.2963587929","15422.2102749099","15916.8583175382","16314.3835493645","20927.0881704007","25609.2300652271","20533.1275098717","18141.8823545613","","",
"Mozambique","MOZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","242.255932686477","248.328434879254","225.945236444977","186.644623491587","171.80104827128","171.775418675814","167.245708095573","192.164084622052","208.383559926054","221.097574101887","220.190469340388","225.129309296763","204.024065249421","216.776953897773","222.023947080154","219.192774869595","236.460579572853","256.173409283253","274.634191690155","299.108834283743","294.646908418675","321.017814982772","340.704752265296","353.460592748587","370.340959204675","383.710774897631","409.204784064206","428.769364647032","447.684360071912","463.119488172972","479.884486142686","501.500244410865","523.294037627621","544.447512681357","568.591334304366","589.85904996253","595.077611054766","599.691524363584","602.530105424678","598.813305872187","574.595177841033","",
"Mauritania","MRT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","1216.01207435389","1189.38827726161","1131.83684123137","1402.87950423663","1581.16954987745","1537.73971619255","1545.07114044087","1651.77538096508","1622.54721006767","1763.11006541095","1742.59535745637","1678.97945905409","1555.10680087533","1693.34499646366","1559.63583680837","1643.79278274093","1566.30732750928","1513.47515690265","1540.23568757483","1546.20327637596","1553.32241917389","1473.18505019811","1484.41320458479","1395.94442041836","1397.93276374002","1437.70720478999","1425.99977440267","1412.45819908428","1441.50182735389","1379.46509786061","1368.10710012844","1358.14574105556","1401.3623830709","1324.15091370953","1417.65616240625","1462.67662933965","1368.5272024042","1371.24085053416","1385.33207726003","1296.32181472439","1251.60665113414","1234.32503192378","1283.32436320575","1306.52006754227","1378.59527210381","1585.35622389914","1510.16501575824","1462.36739966254","1421.88249993696","1417.04946596499","1433.33567651139","1453.81196421779","1470.15338476285","1488.77642201114","1524.07175254803","1499.8362220639","1549.57630971523","1575.3121704313","1620.99499563766","1549.95723632482","",
"Mauritius","MUS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","2350.07114296998","2463.52861648257","2524.69133584889","2568.38090903199","2271.34957979103","2369.5804490384","2469.46538053652","2456.24953965047","2544.90104800021","2699.72967956009","2940.17400055393","3177.72437128273","3370.25376674918","3493.87773627285","3718.39236434133","3841.62607467611","4038.33440288732","4193.55295366656","4306.28943510584","4452.47833098375","4653.43793890207","4856.90565810316","5097.93054411225","5164.95551671061","5533.97691894614","5674.22243938697","5725.96625275114","6021.52176061055","6242.98184907793","6316.44296053055","6592.95073444038","6938.84969381975","7286.24591480481","7507.82797246819","7817.84111888619","8123.59698282784","8384.32378525331","8646.9922381836","8954.55747482616","9260.44730250635","9609.25098495325","9966.76966769695","10335.8485763302","10643.7710785616","9058.20708940418","",
"Malawi","MWI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","178.81290078416","187.965475389044","184.722251023315","177.759978314368","178.034860451339","197.281764637795","217.836562647334","227.78804776252","217.704201017649","224.58585058187","219.829241702737","248.852933322156","257.457600775855","256.409627033223","267.370786973754","275.758437830241","281.141818624159","286.080079197796","304.433313673512","308.4727690022","301.058231107529","277.930826115972","278.22399477596","281.206569758812","286.636569253948","287.216021555322","271.715858497809","260.029279507561","252.897460014211","243.903919896862","248.77128922818","264.971199314768","243.370616585277","266.287972441736","238.152372792154","275.204650855238","290.084632299316","293.984008432309","297.115569125416","297.637070994545","294.343918110399","272.770294276491","270.736963501379","279.35121699948","287.272153872265","289.046857626314","294.520400384784","313.888111240246","328.365941329714","345.634998576379","358.94090275072","365.736103612374","362.131565883253","370.300824298041","380.588978300835","380.596987683774","379.623934154149","384.420750723393","390.8407066644","401.392672064444","394.003162068529","",
"Malaysia","MYS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1235.23978906873","1287.80820682029","1327.21651084693","1379.93659084533","1409.88987659212","1474.77312296288","1547.25158329835","1565.94550660662","1649.5549317806","1688.96019061331","1747.86479363711","1878.34988034806","2007.18844826811","2190.1493786887","2316.69179950695","2279.35874657983","2480.42308633249","2605.52326808006","2708.47752094974","2887.49912330266","3026.3721712642","3159.53542090993","3269.3246945567","3392.10750803823","3565.68010025084","3437.12775865098","3383.29213294887","3455.92823187429","3687.66605100584","3905.54720899231","4139.11078830391","4414.21367942618","4684.32564971162","5020.43077327138","5347.71679611765","5727.11505793215","6141.11050127917","6424.17307870845","5802.87830621138","6010.46538780052","6392.58085479131","6286.13486114986","6488.38466433227","6727.67104244459","7043.77616581093","7274.97109653712","7531.364872413","7850.42653495737","8073.93441630848","7808.65800789251","8247.78226163172","8550.15463797273","8888.70252220725","9179.36682064604","9601.17800253913","9955.24272167626","10258.0415121973","10707.7483031664","11075.5764782095","11414.5787043907","10631.5073947245","",
"North America","NAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","18762.3690621246","18872.6702741053","19712.3550200524","20277.475320564","21148.4913325395","22210.7914318515","23368.4302440108","23678.8834292625","24554.4029264095","25060.3970897898","24679.7647605633","25132.2248417876","26169.5492406108","27376.8182921127","26968.996045655","26638.0582182843","27798.6005016467","28788.6520169682","30063.162594949","30677.8732235647","30298.6016119561","30756.5189315143","29907.8896892012","30991.4222084919","32943.8762769903","34012.7107499722","34864.9244076754","35735.1808390439","36877.214976843","37839.6993642639","38105.5702381643","37562.038661126","38356.8346434759","38904.6326544833","39983.3462558825","40577.2267814662","41625.6660104731","42938.6489798465","44306.1912564528","45872.907846888","47272.3852515074","47284.4382604818","47711.4556305657","48687.1333878345","50074.5147176241","51410.2060096465","52418.0670928379","53088.9444013954","52556.8088134961","50746.4026844882","51622.8085299988","52094.3324286523","52836.6633291566","53439.0304955341","54387.2230444927","55542.9660728818","56031.6707046217","56975.7068091186","58312.0445381236","59229.0686295766","56569.7466258956","",
"Namibia","NAM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","3287.95424769447","3248.59461454019","3164.90887461376","3034.37731803352","2947.33969734714","2872.38124305687","2907.92915405578","2901.58131786617","2816.2943463482","2766.25985515586","2730.52571433847","2866.46947866793","2990.41263307757","2870.98089655188","2853.2577240789","2898.87420725288","2927.5225933039","2988.8050771295","3027.27088791904","3072.09588467302","3124.95036976113","3111.33664738047","3211.28360932938","3298.27971886937","3647.40385809883","3680.65921976375","3875.02210944179","4011.63944783012","4043.64587972439","3982.22639402583","4147.31539831947","4282.0368205248","4420.72685989568","4587.97887615181","4782.0319396591","4896.61526001377","4808.65082400244","4670.94926975065","4632.39089281682","4506.17392778272","4047.86216550545","",
"New Caledonia","NCL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32520.2941628143","","","","","","",
"Niger","NER","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","767.882527408075","780.331159855166","836.099773928975","888.735199087086","864.435355969852","897.96684839706","869.248097813102","845.82747367249","825.307717857931","758.334222131014","759.89844893277","781.007083865065","720.427530557582","581.285377440969","614.903676026839","581.110959351448","568.587198876899","595.31984934683","656.225158687491","683.053447504473","647.345145288363","627.878570275576","623.346151121396","582.270635501533","470.590448715828","492.495167711992","508.851227226522","494.703775457486","513.322078728802","502.793954995807","480.985307976892","463.72621804495","457.652913080712","443.915082241876","436.95832386732","432.50668317935","418.124255223243","409.846677051191","435.011305332665","418.798503412121","399.072792630227","412.785384535778","417.504598922294","411.120617074932","397.592403829674","411.12754953463","419.515783827314","416.746825009019","432.319391279145","424.326789415881","443.351265392706","436.549667993363","464.147736693812","470.086463166646","482.136224762254","484.153137350801","492.563968122591","497.719885328768","513.626785879833","523.884234457653","522.555583132809","",
"Nigeria","NGA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1433.91992122899","1407.81699111347","1435.46864929335","1526.06216735356","1567.86400335384","1609.64235232208","1508.42309263675","1243.64391552201","1201.4023532263","1459.09136475109","1782.75106620048","1989.83577258573","2008.78909205684","2066.09432503743","2238.49934275859","2064.66450196528","2187.59953985141","2250.9867639981","2057.88635641516","2132.66698751231","2159.91539065771","1826.2007476212","1658.27963907863","1440.16365068954","1388.53469502316","1433.43406123406","1397.45560334065","1404.80410331766","1468.67965383337","1458.26887178453","1588.50230432625","1554.11972824484","1585.60346745755","1514.93188187385","1450.80756751482","1414.10137743922","1437.21619382928","1443.06316233305","1443.88851537484","1416.51642879126","1450.78383947842","1498.52290815168","1685.20092232036","1763.69397985795","1878.1507292242","1948.04843636814","2012.84477173092","2089.77715420856","2172.79377093515","2285.73460055145","2403.64525649938","2464.3450444746","2500.64118074823","2597.00895705204","2688.2672430577","2687.48005643212","2575.4554493501","2529.38524845349","2512.1923919651","2502.652281009","2396.03646223194","",
"Nicaragua","NIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1680.99596158113","1751.09661219276","1882.48993174304","2023.9628652238","2192.8644719395","2329.86068809219","2334.98165124296","2423.4565950862","2382.99354409623","2456.08603679266","2414.6133011918","2419.19441990646","2398.15171139734","2474.67452613289","2739.99735142948","2652.51950621938","2705.76661787279","2843.30055509532","2541.76884681108","1813.61933934943","1842.57745717241","1886.73017075775","1819.88184684331","1853.10914159154","1777.38768027147","1663.1265465212","1607.97521557829","1561.27676204911","1337.52825689661","1286.13626378121","1257.59319619725","1227.52504419488","1204.89658364691","1173.81042676085","1187.31009098526","1232.31722420194","1285.79379322666","1312.95892901697","1338.68081321006","1409.78837915694","1444.95252260412","1465.74412681713","1455.86898961297","1472.03786725579","1529.19461274162","1573.05303513973","1616.07988137904","1674.94197324696","1708.82080739545","1630.08851682099","1679.03711459024","1761.21411122919","1850.70002946004","1916.27759483039","1981.74773428986","2049.8516660809","2115.93476672302","2185.91330091343","2086.0333813156","1984.8167752697","1922.35386017771","",
